item_id,titulo,preco,moeda,descricao_original,descricao_pt,descricao_en,descricao_es,descricao_fr,url,numero_imagens,ficheiros_imagens,sellerEmail,category,subCategory,condition,auctionFormat,duration,shippingOption,shippingCost,returnPolicy,locationCity,locationCountry
9901336319,Breloque Yves saint Laurent,15,EUR,"Breloque originale fournie avec son étui en tissu velours
Offerte avec le parfum","Berloque original fornecido com estojo em tecido de veludo.
Foi oferecido com o perfume.","Original charm supplied with its velvet-fabric pouch.
It was offered with the perfume.","Colgante original con su estuche de tela de terciopelo.
Se entregaba con el perfume.","Breloque originale fournie avec son étui en tissu velours.
Offerte avec le parfum.",https://www.vinted.pt/items/9901336319-breloque-yves-saint-laurent,5,vinted_export/images/9901336319/01.webp | vinted_export/images/9901336319/02.webp | vinted_export/images/9901336319/03.webp | vinted_export/images/9901336319/04.webp | vinted_export/images/9901336319/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9949698121,Pochette YSL,15,EUR,Parfait état,Perfeito estado.,Perfect condition.,Perfecto estado.,Parfait état.,https://www.vinted.pt/items/9949698121-pochette-ysl,5,vinted_export/images/9949698121/01.webp | vinted_export/images/9949698121/02.webp | vinted_export/images/9949698121/03.webp | vinted_export/images/9949698121/04.webp | vinted_export/images/9949698121/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9933662376,Rouge à lèvres YSL,17,EUR,"Teinte 14

30€ à l’achat de 2","Tom 14.

30 € na compra de 2.","Shade 14.

€30 when purchasing 2.","Tono 14.

30 € al comprar 2.","Teinte 14.

30 € à l’achat de 2.",https://www.vinted.pt/items/9933662376-rouge-a-levres-ysl,5,vinted_export/images/9933662376/01.webp | vinted_export/images/9933662376/02.webp | vinted_export/images/9933662376/03.webp | vinted_export/images/9933662376/04.webp | vinted_export/images/9933662376/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9935897858,Minisize edp Libre di Yves SaintLaurent,13,EUR,Minisizi Edp Libre di Yves saint Laurent. 7.5 ml,"Miniatura de Eau de Parfum Libre Yves Saint Laurent. 7,5 ml.",Miniature Yves Saint Laurent Libre Eau de Parfum. 7.5 ml.,"Miniatura de Eau de Parfum Libre de Yves Saint Laurent. 7,5 ml.","Miniature Eau de Parfum Libre Yves Saint Laurent. 7,5 ml.",https://www.vinted.pt/items/9935897858-minisize-edp-libre-di-yves-saintlaurent,5,vinted_export/images/9935897858/01.webp | vinted_export/images/9935897858/02.webp | vinted_export/images/9935897858/03.webp | vinted_export/images/9935897858/04.webp | vinted_export/images/9935897858/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9928645842,Caixa vazia Yves Saint Laurent Libre Eau de Parfum Intense 90 ml,5,EUR,"Vendo apenas a caixa original do perfume Yves Saint Laurent Libre Eau de Parfum Intense 90 ml.

Não inclui frasco nem perfume. Caixa em bom estado geral, com alguns sinais normais de manuseamento, conforme as fotografias. Ideal para coleção, decoração ou para quem precise da embalagem original.","Vendo apenas a caixa original do perfume Yves Saint Laurent Libre Eau de Parfum Intense 90 ml.

Não inclui frasco nem perfume. Caixa em bom estado geral, com alguns sinais normais de manuseamento, conforme as fotografias. Ideal para coleção, decoração ou para quem precise da embalagem original.","I am selling only the original box for the Yves Saint Laurent Libre Eau de Parfum Intense 90 ml.

Bottle and perfume are not included. The box is in good overall condition, with some normal signs of handling as shown in the photos. Ideal for a collection, decoration or someone who needs the original packaging.","Vendo únicamente la caja original del perfume Yves Saint Laurent Libre Eau de Parfum Intense 90 ml.

No incluye frasco ni perfume. Caja en buen estado general, con algunos signos normales de manipulación, como se ve en las fotos. Ideal para colección, decoración o para quien necesite el embalaje original.","Je vends uniquement la boîte d’origine du parfum Yves Saint Laurent Libre Eau de Parfum Intense 90 ml.

Le flacon et le parfum ne sont pas inclus. Boîte en bon état général, avec quelques traces normales de manipulation visibles sur les photos. Idéale pour une collection, la décoration ou pour quelqu’un qui a besoin de l’emballage d’origine.",https://www.vinted.pt/items/9928645842-caixa-vazia-yves-saint-laurent-libre-eau-de-parfum-intense-90-ml,5,vinted_export/images/9928645842/01.webp | vinted_export/images/9928645842/02.webp | vinted_export/images/9928645842/03.webp | vinted_export/images/9928645842/04.webp | vinted_export/images/9928645842/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9949576912,YSL Libre le Parfum 🪻,55,EUR,"Paar keer gebruikt, zie laatste foto. Blijft al een tijdje ongebruikt staan. 90ml fles zit nog ongeveer 85 ml in. Zonder doosje.🪻🪻🪻🪻🪻🪻","Usado algumas vezes, ver última fotografia. Está sem uso há algum tempo. Frasco de 90 ml com cerca de 85 ml restantes. Sem caixa. 🪻🪻🪻🪻🪻🪻",Used a few times; see the last photo. It has been sitting unused for a while. 90 ml bottle with approximately 85 ml remaining. No box. 🪻🪻🪻🪻🪻🪻,Usado algunas veces; ver la última foto. Lleva un tiempo sin usarse. Frasco de 90 ml con aproximadamente 85 ml restantes. Sin caja. 🪻🪻🪻🪻🪻🪻,"Utilisé quelques fois, voir la dernière photo. Il est resté inutilisé depuis un certain temps. Flacon de 90 ml avec environ 85 ml restants. Sans boîte. 🪻🪻🪻🪻🪻🪻",https://www.vinted.pt/items/9949576912-ysl-libre-le-parfum,5,vinted_export/images/9949576912/01.webp | vinted_export/images/9949576912/02.webp | vinted_export/images/9949576912/03.webp | vinted_export/images/9949576912/04.webp | vinted_export/images/9949576912/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9947136392,saint laurent lunettes de soleil,60,EUR,En excellent etat Voir photos,Em excelente estado. Ver fotografias.,In excellent condition. See photos.,En excelente estado. Ver fotos.,En excellent état. Voir photos.,https://www.vinted.pt/items/9947136392-saint-laurent-lunettes-de-soleil,5,vinted_export/images/9947136392/01.webp | vinted_export/images/9947136392/02.webp | vinted_export/images/9947136392/03.webp | vinted_export/images/9947136392/04.webp | vinted_export/images/9947136392/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9938451703,Petite trousse noire à maquillages ou autre Yves Saint laurent,9,EUR,"Petite trousse noire 
Neuve, jamais utilise 

Yves Saint Laurent parfums 

( la personne qui a acheté ne répondait pas, n'a pas récupéré le colis ) donc je le remets à vendre 

Envoi rapide et soigné","Pequena bolsa preta.
Nova, nunca utilizada.

Yves Saint Laurent Parfums.

(A pessoa que comprou não respondeu e não levantou a encomenda), por isso estou a colocá-la novamente à venda.

Envio rápido e cuidado.","Small black pouch.
New, never used.

Yves Saint Laurent Parfums.

(The person who bought it did not reply and did not collect the parcel), so I am listing it for sale again.

Fast and careful shipping.","Pequeño neceser negro.
Nuevo, nunca usado.

Yves Saint Laurent Parfums.

(La persona que lo compró no respondió y no recogió el paquete), así que lo vuelvo a poner a la venta.

Envío rápido y cuidadoso.","Petite trousse noire.
Neuve, jamais utilisée.

Yves Saint Laurent Parfums.

(La personne qui l’a achetée ne répondait pas et n’a pas récupéré le colis), donc je la remets à vendre.

Envoi rapide et soigné.",https://www.vinted.pt/items/9938451703-petite-trousse-noire-a-maquillages-ou-autre-yves-saint-laurent,5,vinted_export/images/9938451703/01.webp | vinted_export/images/9938451703/02.webp | vinted_export/images/9938451703/03.webp | vinted_export/images/9938451703/04.webp | vinted_export/images/9938451703/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9939323870,Mini ceinture Yves saint Laurent avec médaillon,105,EUR,"Cuir extérieur en parfait état, usures au niveau des trous à l'intérieur (voir photos)
Pour un 34/36 - 75cm","Pele exterior em perfeito estado; desgaste na zona dos furos no interior (ver fotografias).
Para tamanho 34/36 — 75 cm.","Outer leather in perfect condition; wear around the holes on the inside (see photos).
For size 34/36 — 75 cm.","Piel exterior en perfecto estado; desgaste en la zona de los agujeros en el interior (ver fotos).
Para talla 34/36 — 75 cm.","Cuir extérieur en parfait état ; usures au niveau des trous à l’intérieur (voir photos).
Pour un 34/36 — 75 cm.",https://www.vinted.pt/items/9939323870-mini-ceinture-yves-saint-laurent-avec-medaillon,5,vinted_export/images/9939323870/01.webp | vinted_export/images/9939323870/02.webp | vinted_export/images/9939323870/03.webp | vinted_export/images/9939323870/04.webp | vinted_export/images/9939323870/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9945480180,Bolso blanco.,10,EUR,Bolso blanco de hombro.,Mala branca de ombro.,White shoulder bag.,Bolso blanco de hombro.,Sac à l’épaule blanc.,https://www.vinted.pt/items/9945480180-bolso-blanco,5,vinted_export/images/9945480180/01.webp | vinted_export/images/9945480180/02.webp | vinted_export/images/9945480180/03.webp | vinted_export/images/9945480180/04.webp | vinted_export/images/9945480180/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9890922552,Yves Saint Laurent BabyCat 125ML,180,EUR,"Il s’agit de la collection privée Yves Saint Laurent, du BabyCat.
Il est neuf sous blister.
Le produit a été acheté sur YSL BEAUTY, facture d’achat à l’appui.","Trata-se da coleção privada Yves Saint Laurent, Babycat.
Novo e selado.
O produto foi comprado na YSL BEAUTY; tenho fatura de compra como comprovativo.","This is from the Yves Saint Laurent private collection, Babycat.
New and sealed.
The product was purchased from YSL BEAUTY; purchase invoice available as proof.","Se trata de la colección privada Yves Saint Laurent, Babycat.
Nuevo y precintado.
El producto se compró en YSL BEAUTY; dispongo de factura de compra como comprobante.","Il s’agit de la collection privée Yves Saint Laurent, Babycat.
Neuf sous blister.
Le produit a été acheté sur YSL BEAUTY, facture d’achat à l’appui.",https://www.vinted.pt/items/9890922552-yves-saint-laurent-babycat-125ml,5,vinted_export/images/9890922552/01.webp | vinted_export/images/9890922552/02.webp | vinted_export/images/9890922552/03.webp | vinted_export/images/9890922552/04.webp | vinted_export/images/9890922552/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9950293518,Lip Blusher Yves Saint Laurent neuf sans la boite 25 euros l'unité.,25,EUR,Ysl Lovenude Lip Blusher 5 teintes différentes 25 euros l'unité neuf dans la boîte n'hésitez pas à demander pour plus de renseignements ou photos.,"YSL Lovenude Lip Blusher, 5 tons diferentes. 25 € por unidade, novos na caixa. Não hesite em pedir mais informações ou fotografias.","YSL Lovenude Lip Blusher, 5 different shades. €25 each, new in box. Feel free to ask for more information or photos.","YSL Lovenude Lip Blusher, 5 tonos diferentes. 25 € la unidad, nuevos en caja. No dudes en pedir más información o fotos.","YSL Lovenude Lip Blusher, 5 teintes différentes. 25 € l’unité, neufs dans la boîte. N’hésitez pas à demander plus de renseignements ou de photos.",https://www.vinted.pt/items/9950293518-lip-blusher-yves-saint-laurent-neuf-sans-la-boite-25-euros-lunite,5,vinted_export/images/9950293518/01.webp | vinted_export/images/9950293518/02.webp | vinted_export/images/9950293518/03.webp | vinted_export/images/9950293518/04.webp | vinted_export/images/9950293518/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9946245108,YSL small all black loulou bag,600,EUR,Zo goed als nieuw. Origineel en in goede staat. Doos en stofzak zit er ook bij.,Como novo. Original e em bom estado. Inclui também caixa e dust bag.,Like new. Original and in good condition. Box and dust bag are also included.,Como nuevo. Original y en buen estado. También incluye caja y guardapolvo.,Comme neuf. Original et en bon état. Boîte et dust bag également inclus.,https://www.vinted.pt/items/9946245108-ysl-small-all-black-loulou-bag,5,vinted_export/images/9946245108/01.webp | vinted_export/images/9946245108/02.webp | vinted_export/images/9946245108/03.webp | vinted_export/images/9946245108/04.webp | vinted_export/images/9946245108/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9204081088,LouLou bag YSL nera con loro argento,780,EUR,"Saint Laurent Loulou nera in pelle matelassé con iconico logo YSL argentato, ho la dustbag, la fattura del precedente proprietario ed è gia stato verificato da vinted. Vendo solo con verifica dell’articolo, per tutelare ambe le parti.","Saint Laurent Loulou preta em pele matelassé com o icónico logótipo YSL prateado. Tenho o dust bag e a fatura do proprietário anterior, e já foi verificada pela Vinted. Vendo apenas com verificação do artigo, para proteger ambas as partes.","Black Saint Laurent Loulou in quilted leather with the iconic silver-tone YSL logo. I have the dust bag and the previous owner’s invoice, and it has already been verified by Vinted. I will only sell with item verification, to protect both parties.","Saint Laurent Loulou negra de piel acolchada con el icónico logotipo YSL plateado. Tengo el guardapolvo y la factura del propietario anterior, y ya ha sido verificada por Vinted. Solo vendo con verificación del artículo, para proteger a ambas partes.","Saint Laurent Loulou noire en cuir matelassé avec l’iconique logo YSL argenté. Je possède le dust bag et la facture du précédent propriétaire, et elle a déjà été vérifiée par Vinted. Je vends uniquement avec vérification de l’article, afin de protéger les deux parties.",https://www.vinted.pt/items/9204081088-loulou-bag-ysl-nera-con-loro-argento,5,vinted_export/images/9204081088/01.webp | vinted_export/images/9204081088/02.webp | vinted_export/images/9204081088/03.webp | vinted_export/images/9204081088/04.webp | vinted_export/images/9204081088/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9951683708,"YSL Libre - 7,5ml",12.5,EUR,"Nieuw en ongebruikt
7,5 ml miniatuurflesje","Novo e nunca utilizado.
Frasco miniatura de 7,5 ml.","New and unused.
7.5 ml miniature bottle.","Nuevo y sin usar.
Frasco miniatura de 7,5 ml.","Neuf et jamais utilisé.
Flacon miniature de 7,5 ml.",https://www.vinted.pt/items/9951683708-ysl-libre-75ml,5,vinted_export/images/9951683708/01.webp | vinted_export/images/9951683708/02.webp | vinted_export/images/9951683708/03.webp | vinted_export/images/9951683708/04.webp | vinted_export/images/9951683708/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9764121938,YvesSaintLaurent 6 Place Saint Sulplice,195,EUR,"YvesSaintLaurent 6 Place Saint Sulplice
125 ml
Eau de parfum
Stato : 
NUOVO ORIGINALE e SIGILLATO","Yves Saint Laurent 6 Place Saint Sulpice.
125 ml.
Eau de Parfum.
Estado: NOVO, ORIGINAL e SELADO.","Yves Saint Laurent 6 Place Saint Sulpice.
125 ml.
Eau de Parfum.
Condition: NEW, ORIGINAL and SEALED.","Yves Saint Laurent 6 Place Saint Sulpice.
125 ml.
Eau de Parfum.
Estado: NUEVO, ORIGINAL y PRECINTADO.","Yves Saint Laurent 6 Place Saint Sulpice.
125 ml.
Eau de Parfum.
État : NEUF, ORIGINAL et SCELLÉ.",https://www.vinted.pt/items/9764121938-yvessaintlaurent-6-place-saint-sulplice,5,vinted_export/images/9764121938/01.webp | vinted_export/images/9764121938/02.webp | vinted_export/images/9764121938/03.webp | vinted_export/images/9764121938/04.webp | vinted_export/images/9764121938/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9946027660,YSL All Hours Encre de Peau – Fond de teint,15,EUR,"Je vends ce fond de teint Yves Saint Laurent All Hours Encre de Peau. ✨

Neuf, jamais utilisé, avec sa boîte d’origine.
Fond de teint longue tenue, idéal pour un teint uniforme et naturel.

📦 Envoi rapide et soigné.
💰 Prix : 15 €","Vendo esta base Yves Saint Laurent All Hours Encre de Peau. ✨

Nova, nunca utilizada, com a caixa original.
Base de longa duração, ideal para uma tez uniforme e natural.

📦 Envio rápido e cuidado.
💰 Preço: 15 €.","I’m selling this Yves Saint Laurent All Hours Encre de Peau foundation. ✨

New, never used, with original box.
Long-wear foundation, ideal for an even and natural-looking complexion.

📦 Fast and careful shipping.
💰 Price: €15.","Vendo esta base Yves Saint Laurent All Hours Encre de Peau. ✨

Nueva, nunca usada, con su caja original.
Base de larga duración, ideal para una tez uniforme y natural.

📦 Envío rápido y cuidadoso.
💰 Precio: 15 €.","Je vends ce fond de teint Yves Saint Laurent All Hours Encre de Peau. ✨

Neuf, jamais utilisé, avec sa boîte d’origine.
Fond de teint longue tenue, idéal pour un teint uniforme et naturel.

📦 Envoi rapide et soigné.
💰 Prix : 15 €.",https://www.vinted.pt/items/9946027660-ysl-all-hours-encre-de-peau-fond-de-teint,5,vinted_export/images/9946027660/01.webp | vinted_export/images/9946027660/02.webp | vinted_export/images/9946027660/03.webp | vinted_export/images/9946027660/04.webp | vinted_export/images/9946027660/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9666525880,Cardigan Vintage Yves Saint Laurent Rive Gauche – 100% Laine,249,EUR,"Superbe cardigan vintage authentique de la ligne historique ""Saint Laurent Rive Gauche"", fabriqué en France. Une véritable pièce de collection des années 70/80, idéale pour les amateurs d'archives de la maison de couture.Le vêtement est en excellent état vintage, ce qui est exceptionnel pour une pièce en maille de cette époque. La laine a été conservée avec un soin remarquable.• Marque : Saint Laurent Rive Gauche• Origine : Made in France• Composition : 100% Laine / Wool (matière chaude et haut de gamme)• Couleur : Maille chinée multicolore (tons marron, beige, ocre) avec finitions bord-côtes contrastées bleu foncé / ardoise• Détails : Boutons d'origine en parfait état, détails de fausses poches poitrine structurées, coupe ajustée typique de l'époque au niveau de la taille• Entretien : Nettoyage à sec uniquementTaille : M (estimée / 38 FR)À noter : L'inscription de la taille sur la sous-étiquette en tissu s'est effacée avec le temps (voir photos), mais les dimensions correspondent parfaitement à une taille M moderne.L'étiquette de marque en tissu présente un léger effilochage naturel qui témoigne de son authenticité et de son histoire (voir photos). La maille ne présente aucun défaut.N'hésitez pas si vous avez des questions !","Magnífico cardigan vintage autêntico da linha histórica “Saint Laurent Rive Gauche”, fabricado em França. Verdadeira peça de coleção dos anos 70/80, ideal para amantes dos arquivos da maison. O artigo está em excelente estado vintage, algo excecional para uma peça de malha desta época. A lã foi conservada com muito cuidado.

• Marca: Saint Laurent Rive Gauche
• Origem: Made in France
• Composição: 100% lã, material quente e de alta qualidade
• Cor: malha mesclada multicolorida em tons castanho, bege e ocre, com acabamentos canelados contrastantes azul-escuro/ardósia
• Detalhes: botões originais em perfeito estado, falsos bolsos estruturados no peito, corte cintado típico da época
• Cuidados: apenas limpeza a seco

Tamanho: M (estimado / FR 38).

Nota: a indicação do tamanho na subetiqueta apagou-se com o tempo (ver fotos), mas as medidas correspondem a um M moderno. A etiqueta de marca em tecido tem um ligeiro desgaste natural que testemunha a autenticidade e história da peça. A malha não apresenta defeitos.

Não hesite em perguntar se tiver dúvidas.","Superb authentic vintage cardigan from the historic “Saint Laurent Rive Gauche” line, made in France. A true collector’s piece from the 1970s/80s, ideal for lovers of the house’s archives. The garment is in excellent vintage condition, which is exceptional for knitwear of this age. The wool has been preserved with remarkable care.

• Brand: Saint Laurent Rive Gauche
• Origin: Made in France
• Composition: 100% wool, warm and high-quality material
• Color: multicolored heathered knit in brown, beige and ochre tones with contrasting dark-blue/slate ribbed trim
• Details: original buttons in perfect condition, structured faux chest-pocket details, fitted waist typical of the era
• Care: dry clean only

Size: M (estimated / FR 38).

Note: the size marking on the secondary fabric label has faded over time (see photos), but the measurements correspond to a modern M. The fabric brand label shows slight natural fraying that reflects its authenticity and history. The knit itself has no defects.

Feel free to ask any questions.","Magnífico cárdigan vintage auténtico de la histórica línea “Saint Laurent Rive Gauche”, fabricado en Francia. Una auténtica pieza de colección de los años 70/80, ideal para amantes de los archivos de la maison. La prenda está en excelente estado vintage, algo excepcional para una pieza de punto de esta época. La lana se ha conservado con un cuidado extraordinario.

• Marca: Saint Laurent Rive Gauche
• Origen: Made in France
• Composición: 100 % lana, material cálido y de gran calidad
• Color: punto jaspeado multicolor en tonos marrón, beige y ocre, con remates acanalados en contraste azul oscuro/pizarra
• Detalles: botones originales en perfecto estado, falsos bolsillos estructurados en el pecho, corte entallado típico de la época
• Cuidado: solo limpieza en seco

Talla: M (estimada / FR 38).

Nota: la indicación de talla de la subetiqueta se ha borrado con el tiempo (ver fotos), pero las medidas corresponden a una M moderna. La etiqueta de marca de tela presenta un ligero deshilachado natural que refleja su autenticidad e historia. El punto no presenta defectos.

No dudes en preguntar si tienes dudas.","Superbe cardigan vintage authentique de la ligne historique “Saint Laurent Rive Gauche”, fabriqué en France. Une véritable pièce de collection des années 70/80, idéale pour les amateurs d’archives de la maison. Le vêtement est en excellent état vintage, ce qui est exceptionnel pour une pièce en maille de cette époque. La laine a été conservée avec un soin remarquable.

• Marque : Saint Laurent Rive Gauche
• Origine : Made in France
• Composition : 100 % laine, matière chaude et haut de gamme
• Couleur : maille chinée multicolore, tons marron, beige et ocre, avec finitions bord-côtes contrastées bleu foncé/ardoise
• Détails : boutons d’origine en parfait état, détails de fausses poches poitrine structurées, coupe ajustée typique de l’époque au niveau de la taille
• Entretien : nettoyage à sec uniquement

Taille : M (estimée / 38 FR).

À noter : l’inscription de la taille sur la sous-étiquette en tissu s’est effacée avec le temps (voir photos), mais les dimensions correspondent à une taille M moderne. L’étiquette de marque en tissu présente un léger effilochage naturel qui témoigne de son authenticité et de son histoire. La maille ne présente aucun défaut.

N’hésitez pas si vous avez des questions !",https://www.vinted.pt/items/9666525880,5,vinted_export/images/9666525880/01.webp | vinted_export/images/9666525880/02.webp | vinted_export/images/9666525880/03.webp | vinted_export/images/9666525880/04.webp | vinted_export/images/9666525880/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
9687933795,Cardigan / Gilet vintage Yves Saint Laurent Tricot 100% laine,249,EUR,"Authentique gilet en maille vintage de la maison Yves Saint Laurent (gamme YSL Tricot), fabriqué en Italie.Un magnifique modèle color-block typique des années 80/90, associant un violet vibrant à des liserés rouge vif sur les bordures et les petites poches avant.
✨ Caractéristiques :Marque : Yves Saint Laurent (YSL)Matière : 100% Pure Laine (Lana) - matière chaude, noble et de grande qualité.Couleur : Violet et rouge.Coupe : Cardigan ouvert, sans boutons 
Taille : Indiqué 38 sur l'étiquette 
État : Très bon état vintage, la maille est très bien conservée. Les étiquettes d'authenticité et de composition sont bien présentes.69","Cardigan de malha vintage autêntico Yves Saint Laurent, linha YSL Tricot, fabricado em Itália. Modelo color block típico dos anos 80/90, combinando roxo vibrante com vivos vermelhos nas extremidades e pequenos bolsos frontais.

✨ Características:
Marca: Yves Saint Laurent (YSL)
Material: 100% lã pura — quente, nobre e de grande qualidade
Cor: roxo e vermelho
Corte: cardigan aberto, sem botões
Tamanho: 38 na etiqueta
Estado: muito bom estado vintage; a malha está muito bem conservada e as etiquetas de autenticidade e composição estão presentes.
69","Authentic vintage knit cardigan by Yves Saint Laurent, YSL Tricot line, made in Italy. A beautiful color-block design typical of the 1980s/90s, combining vibrant purple with bright red trim on the edges and small front pockets.

✨ Features:
Brand: Yves Saint Laurent (YSL)
Material: 100% pure wool — warm, premium and high quality
Color: purple and red
Cut: open cardigan, no buttons
Size: 38 on the label
Condition: very good vintage condition; the knit is very well preserved and authenticity/composition labels are present.
69","Cárdigan de punto vintage auténtico Yves Saint Laurent, línea YSL Tricot, fabricado en Italia. Precioso modelo color block típico de los años 80/90, que combina violeta intenso con ribetes rojos vivos en los bordes y pequeños bolsillos delanteros.

✨ Características:
Marca: Yves Saint Laurent (YSL)
Material: 100 % lana pura — cálida, noble y de gran calidad
Color: violeta y rojo
Corte: cárdigan abierto, sin botones
Talla: 38 en la etiqueta
Estado: muy buen estado vintage; el punto está muy bien conservado y conserva las etiquetas de autenticidad y composición.
69","Authentique gilet en maille vintage de la maison Yves Saint Laurent, gamme YSL Tricot, fabriqué en Italie. Magnifique modèle color block typique des années 80/90, associant un violet vibrant à des liserés rouge vif sur les bordures et les petites poches avant.

✨ Caractéristiques :
Marque : Yves Saint Laurent (YSL)
Matière : 100 % pure laine — matière chaude, noble et de grande qualité
Couleur : violet et rouge
Coupe : cardigan ouvert, sans boutons
Taille : 38 indiquée sur l’étiquette
État : très bon état vintage ; la maille est très bien conservée et les étiquettes d’authenticité et de composition sont présentes.
69",https://www.vinted.pt/items/9687933795,5,vinted_export/images/9687933795/01.webp | vinted_export/images/9687933795/02.webp | vinted_export/images/9687933795/03.webp | vinted_export/images/9687933795/04.webp | vinted_export/images/9687933795/05.webp,pt.bidnow@gmail.com,collectibles,Fashion,Used - Excellent,best-offer,30 days,flat-rate,15,no-returns,Lisboa,PT
